id,season_id,rank_id,kill_death_ratio,average_damage,match_counts,is_party,create_date
870,10,18,2,700,100,0,2021-11-13 00:57:10.537
871,11,22,1.31,365.69,63,1,2021-11-13 00:58:13.473
872,11,22,1.31,365.69,61,1,2021-11-13 00:59:04.037
873,11,22,1.06,993.97,316,1,2021-11-13 01:07:13.390
874,9,16,0.8,400,400,0,2021-11-13 01:09:50.527
875,8,19,5,1000,100,0,2021-11-13 01:10:42.820
876,10,21,3.6,1659,3046,0,2021-11-13 01:14:38.803
877,11,16,1.3,480,6000,0,2021-11-13 01:16:39.630
878,10,17,2.31,700,700,0,2021-11-13 01:17:57.580
879,10,20,1.6,500,200,1,2021-11-13 01:28:19.860
880,11,16,1.25,465,7670,0,2021-11-13 01:34:05.223
881,10,12,1.12,461,234,0,2021-11-13 01:34:19.063
882,11,16,0.8,332,5300,0,2021-11-13 01:34:57.637
883,7,16,1.65,665,373,1,2021-11-13 01:39:20.113
884,8,16,2.49,854,216,1,2021-11-13 01:40:09.400
885,9,16,1.86,760,256,1,2021-11-13 01:41:02.437
886,10,12,4.14,1048,68,1,2021-11-13 01:41:46.090
887,8,16,0.6067,291.4,372,0,2021-11-13 01:48:34.563
888,11,16,1,394.76,45400,0,2021-11-13 01:52:57.767
889,10,13,1.33,366,414,0,2021-11-13 01:55:43.353
890,9,13,1.74,554.87,230,0,2021-11-13 01:56:41.293
891,10,22,0.32,173.48,-1,0,2021-11-13 01:57:44.243
892,5,0,0.65,198,27,0,2021-11-13 01:58:06.330
893,10,9,92,2428,230,0,2021-11-13 01:58:23.410
894,10,21,6.5,1600,30,1,2021-11-13 01:58:44.133
895,10,21,1.25,4305,1275,0,2021-11-13 01:59:23.823
896,10,16,12,1800,40,1,2021-11-13 01:59:32.847
897,10,22,0.45,258.73,483,0,2021-11-13 02:00:47.523
898,10,12,0.6,300,931,0,2021-11-13 02:06:51.913
899,11,20,1.6,650,11000,0,2021-11-13 02:11:06.387
900,10,20,2.88,722,1760,1,2021-11-13 02:17:31.483
901,9,20,5.2,1144,2150,1,2021-11-13 02:25:46.840
902,10,16,1.8,500,1000,0,2021-11-13 02:37:53.137
903,9,19,1,396,200,0,2021-11-13 02:39:55.507
904,10,17,2.2,620,1400,1,2021-11-13 03:10:56.497
905,10,9,0.22,158.75,806,1,2021-11-13 03:12:05.513
906,10,8,1.94,511.21,822,0,2021-11-13 03:18:21.740
907,10,20,1.9,800,2000,0,2021-11-13 03:18:58.273
908,10,21,1.94,511.21,822,0,2021-11-13 03:19:04.810
909,10,20,1.9,800,1000,0,2021-11-13 03:20:05.630
910,10,20,1.9,800,500,0,2021-11-13 03:20:19.250
911,10,0,34.5,4281.6,3,0,2021-11-13 03:20:31.757
912,11,12,1.18,400,500,0,2021-11-13 03:21:35.943
913,11,0,6.8,980,500,0,2021-11-13 03:22:04.987
914,11,20,6.8,980,500,0,2021-11-13 03:22:23.887
915,9,12,0.52,236,249,0,2021-11-13 03:27:23.710
916,11,20,2.6,720,5000,0,2021-11-13 03:29:31.000
917,10,21,3,3500,100000,0,2021-11-13 03:35:00.577
918,9,17,1.9,800,6000,0,2021-11-13 03:35:06.970
919,10,12,1.02,401,588,1,2021-11-13 03:39:09.393
920,9,16,0.61,292,1390,0,2021-11-13 03:39:59.660
921,11,20,2.09,587,3090,0,2021-11-13 03:41:20.150
922,11,20,2.09,587,3090,1,2021-11-13 03:41:50.963
923,10,21,1.86,80947,399,0,2021-11-13 03:43:43.167
924,10,11,1,1000,200,0,2021-11-13 03:50:51.597
925,11,4,1.3,500,1000,0,2021-11-13 03:55:51.380
926,10,18,2.3,746,774,0,2021-11-13 04:07:48.933
927,10,18,1.5,560,774,0,2021-11-13 04:08:30.260
928,10,20,1.5,900,800,0,2021-11-13 04:13:03.957
929,10,0,0.1,90,35,1,2021-11-13 04:16:25.023
930,10,3,3,700,200,0,2021-11-13 04:31:51.030
931,8,16,2.5,800,700,0,2021-11-13 04:34:00.437
932,11,22,2,700,200,0,2021-11-13 05:09:49.750
933,10,13,2,700,200,0,2021-11-13 05:11:02.203
934,10,13,1,350,200,0,2021-11-13 05:11:38.797
935,10,16,0.89,349,3355,1,2021-11-13 06:19:20.707
936,11,17,1.64,461.45,12700,0,2021-11-13 06:36:33.653
937,11,11,0.73,700,8000,0,2021-11-13 06:43:26.827
938,8,16,2.3,534.52,1652,0,2021-11-13 06:53:05.713
939,11,20,1.86,601,9300,1,2021-11-13 06:54:53.103
940,10,12,1.2,460,305,0,2021-11-13 06:56:06.480
941,9,16,3.05,943,197,1,2021-11-13 06:56:07.217
942,10,12,0.94,316,5000,0,2021-11-13 06:57:20.653
943,8,9,0.75,338.45,172,0,2021-11-13 06:57:22.793
944,10,16,1.45,541.32,262,1,2021-11-13 06:58:12.497
945,9,10,1.11,503.1,154,0,2021-11-13 06:58:20.717
946,10,11,1.25,448.44,124,0,2021-11-13 06:59:04.970
947,11,16,1.05,380.42,7327,1,2021-11-13 07:00:38.843
948,11,13,1.5,900,750,0,2021-11-13 07:00:50.567
949,10,12,1,480,-1,0,2021-11-13 07:04:30.883
950,9,13,1,450,-1,0,2021-11-13 07:07:24.947
951,11,16,2.23,700,-1,0,2021-11-13 07:16:51.053
952,10,16,2.23,710,504,0,2021-11-13 07:18:28.230
953,10,16,2.23,710,504,0,2021-11-13 07:18:49.900
954,8,16,9.75,4000,630,0,2021-11-13 07:22:22.910
955,11,21,9.75,4000,630,0,2021-11-13 07:22:50.430
956,10,13,1.07,444.89,557,0,2021-11-13 07:23:11.547
957,10,21,1.4,550,-1,1,2021-11-13 07:24:11.760
958,11,21,1.9,500,-1,1,2021-11-13 07:25:04.923
959,11,21,0.5,200,-1,1,2021-11-13 07:25:41.237
960,11,21,0.01,100,-1,1,2021-11-13 07:26:11.470
961,11,22,1.9,500,-1,0,2021-11-13 07:26:45.747
962,11,22,1.9,500,-1,1,2021-11-13 07:27:00.727
963,9,16,1.89,770.45,241,0,2021-11-13 07:27:12.243
964,11,22,2,500,-1,1,2021-11-13 07:27:46.723
965,11,22,2,1000,-1,1,2021-11-13 07:28:47.503
966,11,22,2,1000,-1,0,2021-11-13 07:29:07.023
967,11,16,2.21,675.07,2230,0,2021-11-13 07:29:14.427
968,11,22,10,1500,-1,0,2021-11-13 07:29:29.373
969,2,21,2.16,1500,-1,1,2021-11-13 07:31:57.857
970,2,20,2.16,1500,-1,0,2021-11-13 07:32:39.090
971,1,21,87.91,3258.95,-1,0,2021-11-13 07:49:21.180
972,10,15,1.18,419.8,416,0,2021-11-13 07:50:21.460
973,8,20,98.72,78235.52,-1,1,2021-11-13 07:50:26.780
974,11,20,6.39,3229,14000,0,2021-11-13 07:52:54.483
975,11,20,1.26,586,10000,1,2021-11-13 07:53:37.437
976,3,17,1.1,600,5000,0,2021-11-13 07:56:30.927
977,10,1,93,600,-1,1,2021-11-13 08:06:29.093
978,11,22,3,600,-1,1,2021-11-13 08:07:35.037
979,10,19,1.58,5.2,3000,0,2021-11-13 08:12:24.343
980,12,22,2,500,81,0,2021-11-13 08:22:12.590
981,9,16,1.5,700,500,0,2021-11-13 08:38:57.203
982,9,16,3,890,1300,1,2021-11-13 08:39:22.143
983,10,16,3.01,897.96,1458,1,2021-11-13 08:40:57.450
984,11,9,0.42,156.85,3690,1,2021-11-13 08:41:22.463
985,11,16,1.82,574.89,13395,1,2021-11-13 08:41:37.453
986,11,11,0.74,350,18000,0,2021-11-13 08:41:55.120
987,11,9,0.42,156.85,3690,1,2021-11-13 08:42:07.410
988,2,21,2,800,8000,1,2021-11-13 08:44:41.777
989,8,17,1.6,450,600,0,2021-11-13 08:44:49.793
990,11,21,2,800,8000,1,2021-11-13 08:45:29.433
991,10,20,1.8,600,1000,1,2021-11-13 08:48:16.980
992,10,12,1.5,544,217,0,2021-11-13 08:49:54.373
993,10,20,1.5,650,1000,1,2021-11-13 08:56:44.947
994,10,20,1.08,630,600,1,2021-11-13 08:57:26.400
995,9,20,1.5,600,300,1,2021-11-13 08:59:13.547
996,11,13,1.12,344,46100,0,2021-11-13 08:59:48.013
997,10,11,1.1,490,500,1,2021-11-13 09:07:45.090
998,10,16,1.79,853,-1,0,2021-11-13 09:18:13.367
999,10,16,1.7,500,-1,1,2021-11-13 09:18:20.743
1000,9,20,1.69,504,1003,0,2021-11-13 09:21:37.987
1001,2,15,1.9,700,4900,0,2021-11-13 09:21:44.307
1002,2,15,1.9,790,5000,0,2021-11-13 09:22:27.453
1003,11,21,1.41,443,118,0,2021-11-13 09:25:43.350
1004,11,12,0.61,218.66,1520,1,2021-11-13 09:26:49.767
1005,11,16,1.41,475,4000,0,2021-11-13 09:27:01.363
1006,11,20,1.41,443,1180,0,2021-11-13 09:29:38.040
1007,11,11,0.93,431.14,190,1,2021-11-13 09:30:30.420
1008,11,12,0.71,301.01,1640,0,2021-11-13 09:30:51.550
1009,10,16,1.8,2543,3000,0,2021-11-13 09:31:00.083
1010,10,12,0.7,300,-1,0,2021-11-13 09:32:25.990
1011,10,21,3,1000,1000,1,2021-11-13 09:33:39.817
1012,11,16,0.98,415.91,6041,0,2021-11-13 09:34:25.390
1013,10,11,1.1,445.71,223,1,2021-11-13 09:35:05.963
1014,11,11,1.04,349.74,-1,1,2021-11-13 09:36:49.623
1015,9,16,0.85,410,500,0,2021-11-13 09:39:33.233
1016,11,11,0.96,334.61,3698,1,2021-11-13 09:40:42.727
1017,8,12,0.91,379.79,177,0,2021-11-13 09:41:51.130
1018,10,16,1,600,800,0,2021-11-13 09:44:34.863
1019,8,20,1.5,700,300,0,2021-11-13 09:50:24.100
1020,9,16,1.27,632,890,0,2021-11-13 09:54:24.203
1021,9,16,10,1700,300,1,2021-11-13 09:54:30.317
1022,9,16,1.3,700,890,0,2021-11-13 09:54:43.877
1023,9,16,1.3,700,1000,0,2021-11-13 09:54:56.943
1024,10,21,20,30000,3000,0,2021-11-13 09:54:59.950
1025,9,16,1.3,700,1000,1,2021-11-13 09:55:20.640
1026,10,16,1.6,600,100,1,2021-11-13 09:55:25.767
1027,10,20,6.4,1600,340,1,2021-11-13 09:55:53.600
1028,10,20,1.5,900,1020,1,2021-11-13 09:56:17.877
1029,10,16,3.04,393,76,0,2021-11-13 10:06:59.133
1030,11,21,5,2234,100000,1,2021-11-13 10:09:16.310
1031,11,16,1.24,429,4120,0,2021-11-13 10:10:18.393
1032,9,20,2.05,850,3000,0,2021-11-13 10:11:02.453
1033,9,20,2.05,750,3000,0,2021-11-13 10:11:28.110
1034,9,16,2.05,750,3000,0,2021-11-13 10:11:43.327
1035,10,16,2.05,750,3000,0,2021-11-13 10:12:02.503
1036,10,22,1.62,473,1270,0,2021-11-13 10:12:06.290
1037,11,16,1.66,536.45,53900,0,2021-11-13 10:13:23.653
1038,10,21,2.21,846,900,0,2021-11-13 10:15:35.877
1039,10,9,0.5,250,-1,0,2021-11-13 10:17:56.363
1040,11,10,0.89,511,2000,0,2021-11-13 10:22:16.493
1041,10,16,1.45,500,600,0,2021-11-13 10:24:20.293
1042,10,16,2.5,800,1300,0,2021-11-13 10:25:11.047
1043,11,12,0.87,374,1760,0,2021-11-13 10:26:11.463
1044,10,12,0.72,337.27,391,1,2021-11-13 10:28:01.480
1045,10,12,0.92,385,790,0,2021-11-13 10:28:31.507
1046,11,21,3.2,839,3000,0,2021-11-13 10:28:40.137
1047,9,8,0.91,500.88,112,1,2021-11-13 10:29:21.883
1048,9,8,0.91,500.88,112,0,2021-11-13 10:29:33.310
1049,9,8,0.91,2580.36,112,0,2021-11-13 10:30:07.963
1050,9,12,0.86,367,-1,0,2021-11-13 10:30:32.260
1051,11,15,1.26,456.08,3870,0,2021-11-13 10:30:44.163
1052,8,15,1.28,584.81,351,0,2021-11-13 10:31:42.780
1053,10,20,3.39,770,2200,1,2021-11-13 10:31:49.063
1054,11,21,3.2,839,3000,0,2021-11-13 10:33:10.323
1055,6,21,4.56,987,-1,1,2021-11-13 10:33:45.633
1056,10,17,1.7,850,1500,0,2021-11-13 10:37:48.207
1057,10,15,5.2,1500,1000,0,2021-11-13 10:38:45.067
1058,11,12,1,300,1000,0,2021-11-13 10:39:09.003
1059,11,12,0.3,201.16,2729,0,2021-11-13 10:39:15.557
1060,11,18,1.52,494,5581,0,2021-11-13 10:39:17.903
1061,11,0,0.01,0,1,0,2021-11-13 10:39:40.177
1062,11,21,20,5000,999999,1,2021-11-13 10:40:21.080
1063,10,22,8.54,1405,180000,0,2021-11-13 10:42:52.323
1064,11,22,8.54,1405,180000,0,2021-11-13 10:43:09.500
1065,10,17,99.99,99999,9000,0,2021-11-13 10:43:13.947
1066,11,21,8.54,1405,180000,0,2021-11-13 10:43:21.690
1067,11,0,8.54,1405,180000,0,2021-11-13 10:43:38.433
1068,10,0,99.99,99999.99,100000000000000000,0,2021-11-13 10:43:48.517
1069,10,21,99.99,99999.99,9999999999999,0,2021-11-13 10:44:33.223
1070,11,16,0.8,300,4000,0,2021-11-13 10:46:40.430
1071,11,10,0.52,600,-1,0,2021-11-13 10:46:49.520
1072,11,12,0.8,300,4000,0,2021-11-13 10:47:15.867
1073,11,21,13.92,2400,-1,0,2021-11-13 10:47:29.473
1074,10,20,2.2,800,-1,1,2021-11-13 10:47:47.423
1075,11,22,21.19,4000,5936510,0,2021-11-13 10:48:27.930
1076,11,22,23,8000,-1,0,2021-11-13 10:49:04.693
1077,8,17,3.5,700,3100,0,2021-11-13 10:56:09.817
1078,10,17,3.5,900,1200,0,2021-11-13 11:04:37.660
1079,10,17,3.5,900,1200,1,2021-11-13 11:05:32.250
1080,10,9,1.24,387.01,964,0,2021-11-13 11:10:39.167
1081,10,12,1.8,700,1294,1,2021-11-13 11:10:50.517
1082,9,16,0.82,500,-1,0,2021-11-13 11:10:55.770
1083,11,16,1.1,417,3722,0,2021-11-13 11:10:56.840
1084,10,16,1.8,700,1294,1,2021-11-13 11:11:17.927
1085,10,16,0.98,392,1400,1,2021-11-13 11:11:33.177
1086,10,20,1.2,500,200,0,2021-11-13 11:12:01.373
1087,8,16,1.02,404.47,1165,0,2021-11-13 11:12:19.130
1088,11,12,0.71,300.78,1646,0,2021-11-13 11:12:26.833
1089,10,16,1.21,436.31,982,0,2021-11-13 11:13:15.410
1090,10,16,1.15,481.15,311,0,2021-11-13 11:13:59.923
1091,10,0,1,1000,10,0,2021-11-13 11:14:32.033
1092,12,9,1.35,350,-1,1,2021-11-13 11:14:47.240
1093,10,20,1.09,471.4,-1,1,2021-11-13 11:14:57.123
1094,11,16,1.2,500,-1,0,2021-11-13 11:15:51.573
1095,9,16,2.08,702.91,178,0,2021-11-13 11:16:42.283
1096,11,20,2.48,775.67,9058,1,2021-11-13 11:19:40.360
1097,10,4,1.87,569.92,211,0,2021-11-13 11:22:50.390
1098,11,12,0.73,283,-1,1,2021-11-13 11:23:05.380
1099,9,16,1,400,-1,1,2021-11-13 11:24:32.313
1100,9,12,1,400,-1,1,2021-11-13 11:24:50.117
1101,11,13,1.89,589.96,1735,0,2021-11-13 11:26:08.643
1102,10,14,0.5,300,5000,0,2021-11-13 11:27:27.863
1103,8,12,1.35,418.07,826,0,2021-11-13 11:28:05.937
1104,9,16,1.29,436.89,701,0,2021-11-13 11:29:40.697
1105,8,16,0.96,378.33,353,0,2021-11-13 11:31:29.933
1106,10,15,0.87,268.02,388,0,2021-11-13 11:32:13.530
1107,10,15,1.04,4839,258,0,2021-11-13 11:35:23.320
1108,11,12,0.72,285.97,3850,1,2021-11-13 11:35:27.650
1109,11,16,1,400,-1,0,2021-11-13 11:36:22.187
1110,11,14,2.3,700,600,0,2021-11-13 11:36:46.043
1111,10,15,1,300,-1,1,2021-11-13 11:36:56.820
1112,11,16,2.46,1240,-1,0,2021-11-13 11:41:29.663
1113,11,19,4.41,1240,-1,0,2021-11-13 11:42:02.093
1114,11,14,1.24,473,3000,0,2021-11-13 11:43:48.380
1115,10,11,1.13,469.74,262,1,2021-11-13 11:49:07.417
1116,10,20,1.95,658.99,13600,0,2021-11-13 11:50:57.713
1117,11,12,1,380,1600,0,2021-11-13 11:51:51.907
1118,11,20,5.5,1100,2700,0,2021-11-13 11:54:07.700
1119,12,22,4.5,1200,-1,0,2021-11-13 11:54:57.317
1120,8,12,0.59,1554,160,1,2021-11-13 11:55:03.440
1121,12,21,4.5,1200,-1,0,2021-11-13 11:55:18.403
1122,11,16,1,400,-1,0,2021-11-13 11:56:30.137
1123,11,12,0.57,300.77,3210,0,2021-11-13 11:56:51.513
1124,10,9,0.89,407.88,131,1,2021-11-13 11:57:36.620
1125,10,16,2.3,580,-1,1,2021-11-13 11:59:34.037
1126,11,21,25,1453,37864,0,2021-11-13 12:00:48.047
1127,11,9,0.97,387,867,0,2021-11-13 12:01:50.460
1128,10,14,1.3,630,1000,0,2021-11-13 12:02:50.717
1129,11,22,4.31,1500,-1,0,2021-11-13 12:03:18.560
1130,8,1,1.7,700,-1,0,2021-11-13 12:03:21.487
1131,10,16,1.84,495,1600,0,2021-11-13 12:03:44.007
1132,8,20,1.5,400,2000,0,2021-11-13 12:04:27.447
1133,10,20,1.4,450,2000,0,2021-11-13 12:05:24.607
1134,10,20,1,400,2000,1,2021-11-13 12:05:47.490
1135,9,14,1.2,600,150,0,2021-11-13 12:09:18.793
1136,9,13,2.98,1200,-1,0,2021-11-13 12:09:53.830
1137,4,20,2,1000,200,1,2021-11-13 12:09:58.147
1138,11,12,1.73,653,4456,0,2021-11-13 12:12:41.870
1139,10,20,6,1120,980,1,2021-11-13 12:14:31.590
1140,11,20,3,750,10000,1,2021-11-13 12:15:23.440
1141,8,13,1,500,700,0,2021-11-13 12:15:41.143
1142,11,22,1,500,3000,0,2021-11-13 12:17:44.277
1143,11,17,1,800,-1,0,2021-11-13 12:17:59.170
1144,10,16,1.2,300,-1,0,2021-11-13 12:18:01.827
1145,10,17,1.5,500,300,0,2021-11-13 12:21:10.693
1146,10,12,0.8,388.19,232,0,2021-11-13 12:21:18.290
1147,10,12,1.3,876,200,0,2021-11-13 12:27:21.920
1148,10,12,0.7,876,200,0,2021-11-13 12:27:56.447
1149,10,12,0.38,2540,3808,1,2021-11-13 12:29:03.770
1150,10,17,1.5,500,-1,0,2021-11-13 12:30:41.283
1151,10,12,0.34,197.53,-1,1,2021-11-13 12:31:27.090
1152,10,12,1.2,445,1200,0,2021-11-13 12:31:36.500
1153,10,12,2.08,679,95,1,2021-11-13 12:31:51.237
1154,10,12,1.2,445,1400,0,2021-11-13 12:31:56.640
1155,10,12,2.08,679,1000,1,2021-11-13 12:32:24.297
1156,10,12,2.08,679,95,0,2021-11-13 12:32:49.100
1157,11,22,0.84,430.43,139,0,2021-11-13 12:36:52.800
1158,11,22,0.58,254.15,4057,0,2021-11-13 12:38:53.973
1159,10,12,0.67,408.65,464,0,2021-11-13 12:39:23.000
1160,10,17,1,500,500,0,2021-11-13 12:54:25.923
1161,11,22,4.1,500,-1,0,2021-11-13 12:56:36.900
1162,10,22,4.1,800,-1,0,2021-11-13 12:56:56.320
1163,11,20,2,700,5000,0,2021-11-13 13:01:07.260
1164,11,12,2.08,679,95,0,2021-11-13 13:02:18.590
1165,3,21,2.5,800,56000,0,2021-11-13 13:08:17.510
1166,10,20,1.48,422,4200,1,2021-11-13 13:09:34.070
1167,3,21,2.5,800,-1,0,2021-11-13 13:10:26.850
1168,0,14,2.2,560,240,0,2021-11-13 13:13:50.290
1169,10,20,2.1,506,5460,0,2021-11-13 13:15:19.190
1170,11,16,1.31,437.44,6942,0,2021-11-13 13:22:34.883
1171,11,14,1.5,600,1050,0,2021-11-13 13:26:42.650
1172,11,21,5.5,1200,10000,0,2021-11-13 13:27:17.570
1173,10,14,1.6,600,470,0,2021-11-13 13:28:29.473
1174,10,16,1.15,479,670,0,2021-11-13 13:40:47.493
1175,10,16,0.75,298,670,0,2021-11-13 13:41:41.473
1176,11,16,0.75,298,670,0,2021-11-13 13:41:55.020
1177,11,16,0.75,298,70056,0,2021-11-13 13:42:14.013
1178,11,16,0.1,114,5094,0,2021-11-13 13:42:53.970
1179,10,16,1.96,456,50000,0,2021-11-13 13:43:10.250
1180,11,0,0.1,114,5094,0,2021-11-13 13:43:16.013
1181,11,21,0.1,114,5094,0,2021-11-13 13:43:30.973
1182,12,21,0.1,114,5094,0,2021-11-13 13:43:50.080
1183,12,20,0.1,114,5094,0,2021-11-13 13:44:04.970
1184,8,21,0.1,0,-1,1,2021-11-13 14:11:27.317
1185,10,18,2.1,842,623,0,2021-11-13 14:40:02.897
1186,11,21,8.32,2364,13000,0,2021-11-13 15:03:22.613
1187,10,21,1.81,1800,300,0,2021-11-13 15:04:12.870
1188,11,13,3.39,684,300,0,2021-11-13 15:04:27.650
1189,10,22,1.2,560,500,0,2021-11-13 15:04:44.457
1190,11,22,1.7,600,10100,0,2021-11-13 15:08:33.850
1191,10,22,2,800,1000,0,2021-11-13 15:09:15.120
1192,10,15,3,1000,200,0,2021-11-13 15:10:26.777
1193,11,22,5.6,1500,30000,0,2021-11-13 15:11:39.807
1194,11,16,0.66,310.06,5560,1,2021-11-13 15:16:35.787
1195,10,13,1.31,645,167,1,2021-11-13 15:17:14.203
1196,10,16,1.5,750,500,0,2021-11-13 15:17:42.383
1197,11,6,0.52,319,902,0,2021-11-13 15:21:35.633
1198,11,6,0.2,99.79,902,0,2021-11-13 15:28:06.413
1199,11,6,0.2,99.79,902,0,2021-11-13 15:28:54.990
1200,12,13,1.7,500,2000,0,2021-11-13 15:34:40.893
1201,10,6,0.65,250,300,0,2021-11-13 15:51:11.453
1202,10,6,0.65,250,300,1,2021-11-13 15:51:45.073
1203,10,6,0.65,250,300,0,2021-11-13 15:52:10.073
1204,10,6,0.65,250,300,0,2021-11-13 15:52:48.640
1205,11,16,1.1,1200,-1,0,2021-11-13 15:57:48.683
1206,10,6,0.65,250,300,0,2021-11-13 15:59:36.343
1207,7,16,1.21,545.97,464,0,2021-11-13 16:01:46.147
1208,11,12,0.49,224.99,3810,1,2021-11-13 16:02:27.290
1209,11,6,0.65,250,300,0,2021-11-13 16:02:38.417
1210,10,12,0.73,337.38,1270,1,2021-11-13 16:03:29.710
1211,10,8,0.49,200.06,1300,1,2021-11-13 16:03:40.423
1212,11,12,1.45,600,-1,0,2021-11-13 16:08:03.230
1213,11,10,0.48,270,-1,0,2021-11-13 16:14:25.503
1214,11,12,0.82,500,-1,0,2021-11-13 16:25:28.940
1215,10,13,0.61,305,801,1,2021-11-13 16:27:27.833
1216,10,13,0.61,305,801,1,2021-11-13 16:28:09.933
1217,11,22,1.2,367,1600,0,2021-11-13 16:31:31.137
1218,11,12,0.89,349,550,0,2021-11-13 16:34:41.707
1219,11,12,0.89,349,550,1,2021-11-13 16:35:18.747
1220,11,16,2,1000,3500,0,2021-11-13 16:52:34.630
1221,11,16,1,400,3500,0,2021-11-13 16:53:57.943
1222,11,16,1.07,420.92,3241,1,2021-11-13 16:55:19.383
1223,10,13,1.38,530.49,363,1,2021-11-13 16:56:12.280
1224,10,16,1.38,590.76,173,1,2021-11-13 16:56:55.527
1225,10,5,1.2,445,1400,0,2021-11-13 17:35:54.657
1226,10,12,1.2,450,1200,0,2021-11-13 17:37:11.693
1227,10,12,1.3,450,1200,0,2021-11-13 17:37:46.247
1228,10,12,1.3,500,1200,0,2021-11-13 17:38:03.083
1229,10,12,1.3,450,1200,0,2021-11-13 17:38:20.743
1230,10,12,1.3,400,1200,0,2021-11-13 17:38:35.053
1231,10,20,1.4,700,240,1,2021-11-13 17:51:14.880
1232,11,20,2,800,7700,0,2021-11-13 17:52:31.950
1233,9,16,2,1000,80,0,2021-11-13 17:53:05.553
1234,10,20,1.4,700,240,0,2021-11-13 17:53:48.660
1235,10,12,1.92,693,110,0,2021-11-13 17:54:11.030
1236,10,20,1.4,700,240,1,2021-11-13 17:54:19.367
1237,8,16,1.46,552,193,0,2021-11-13 17:55:22.887
1238,12,13,4.4,1300,13,0,2021-11-13 17:55:33.127
1239,8,20,1.4,600,400,1,2021-11-13 17:56:17.273
1240,10,16,1.92,715,93,0,2021-11-13 17:56:27.420
1241,10,12,1.92,715,93,0,2021-11-13 17:56:41.967
1242,10,19,1.7,600,1600,0,2021-11-13 17:56:55.503
1243,10,21,1.92,715,93,0,2021-11-13 17:56:58.047
1244,12,4,0.2,198,-1,1,2021-11-13 18:02:54.037
1245,10,19,1.03,869,-1,0,2021-11-13 18:04:24.630
1246,10,19,0.83,869,-1,0,2021-11-13 18:04:56.827
1247,9,19,0.8,1053,-1,0,2021-11-13 18:06:33.657
1248,9,19,0.82,1053,-1,1,2021-11-13 18:06:55.397
1249,8,19,0.82,1053,-1,1,2021-11-13 18:07:13.733
1250,9,19,0.8,1038,-1,0,2021-11-13 18:07:46.917
1251,11,16,1.11,500,5000,0,2021-11-13 18:08:58.177
1252,11,21,5.2,2500,10000,0,2021-11-13 18:10:27.347
1253,11,0,5,4000,1,0,2021-11-13 18:10:56.200
1254,11,16,1.14,379.53,6187,0,2021-11-13 18:12:01.517
1255,10,9,0.5,220.79,463,1,2021-11-13 18:18:47.610
1256,9,12,0.54,235.19,596,1,2021-11-13 18:20:24.850
1257,9,12,0.54,235.19,596,0,2021-11-13 18:20:33.723
1258,8,1,0.76,271.79,137,0,2021-11-13 18:21:34.417
1259,11,8,0.65,717.92,152,1,2021-11-13 18:22:39.253
1260,10,15,1.3,400,300,0,2021-11-13 18:44:23.767
1261,10,16,1.8,6000,-1,0,2021-11-13 19:17:52.000
1262,8,20,2,800,1000,0,2021-11-13 19:22:06.423
1263,11,20,3,750,10000,0,2021-11-13 19:46:23.980
1264,10,20,5,1100,1000,1,2021-11-13 19:47:03.160
1265,10,20,5,1200,700,0,2021-11-13 19:51:16.240
1266,11,16,1.16,458.32,3059,0,2021-11-13 19:51:47.350
1267,10,20,3,900,1000,1,2021-11-13 19:55:33.280
1268,9,16,0.98,687,1000,0,2021-11-13 20:06:08.103
1269,10,22,0.29,600,300,1,2021-11-13 21:01:51.627
1270,10,16,3.22,1036,-1,0,2021-11-13 21:03:00.633
1271,11,20,3.22,1032,-1,0,2021-11-13 21:03:51.737
1272,11,13,0.76,580,6942,0,2021-11-13 21:07:36.410
1273,11,12,0.76,288.56,6942,0,2021-11-13 21:08:25.697
1274,11,5,0.51,204.85,1076,1,2021-11-13 21:09:01.170
1275,11,5,2,1480,10068,1,2021-11-13 21:10:42.273
1276,11,5,2,1480,10068,1,2021-11-13 21:11:23.630
1277,11,6,0.51,204.85,1076,1,2021-11-13 21:11:39.823
1278,11,5,2,4000,1068,1,2021-11-13 21:12:15.213
1279,11,5,2,4000,1068,1,2021-11-13 21:13:12.730
1280,11,9,2,4000,1068,1,2021-11-13 21:13:33.897
1281,11,11,2,4000,1068,1,2021-11-13 21:14:16.310
1282,10,10,4.2,526,473,0,2021-11-13 21:48:59.633
1283,8,12,0.87,323.71,2660,0,2021-11-13 22:50:10.013
1284,11,12,0.87,330.7,2660,0,2021-11-13 22:52:19.840
1285,1,21,99.99,99999.99,9999999999,1,2021-11-13 22:53:24.420
1286,10,16,1.44,560,1000,0,2021-11-13 22:55:12.737
1287,11,14,1.08,400,1050,0,2021-11-13 22:56:06.820
1288,10,14,1.35,560,460,0,2021-11-13 22:56:53.997
1289,8,21,2,650,1300,0,2021-11-13 22:59:06.743
1290,10,16,1.13,600,3400,0,2021-11-14 01:56:21.123
1291,11,18,2,1200,9000,0,2021-11-14 01:58:40.103
1292,9,21,2.6,900,600,1,2021-11-14 01:58:52.700
1293,10,12,0.94,386.71,207,0,2021-11-14 01:59:30.360
1294,10,17,1.5,1000,1500,0,2021-11-14 01:59:39.213
1295,11,12,0.91,361.29,610,0,2021-11-14 02:00:55.277
1296,11,4,0.27,500,605,0,2021-11-14 02:01:26.933
