id,season_id,rank_id,kill_death_ratio,average_damage,match_counts,is_party,create_date
439,1,16,1,500,3000,0,2021-11-12 11:40:12.123
440,10,17,1.58,586,-1,0,2021-11-12 11:40:32.290
441,11,16,1.5,580,8000,0,2021-11-12 11:40:41.610
442,10,16,1.4,440,-1,0,2021-11-12 11:41:38.970
443,10,16,3.07,796,3000,1,2021-11-12 11:41:44.743
444,10,16,1.4,440,-1,1,2021-11-12 11:41:58.013
445,9,12,0.8,320,-1,0,2021-11-12 11:45:49.157
446,10,16,2.8,680,-1,1,2021-11-12 11:46:03.193
447,11,20,1.8,800,-1,0,2021-11-12 11:46:14.683
448,11,14,0.83,323,68000,1,2021-11-12 11:47:51.167
449,11,12,1.23,396,3950,0,2021-11-12 11:48:06.373
450,10,21,3.5,800,1200,0,2021-11-12 11:48:19.297
451,10,12,1.23,396,3950,0,2021-11-12 11:49:04.380
452,11,20,5,1100,15000,1,2021-11-12 11:49:28.310
453,10,12,0.85,388,13000,0,2021-11-12 11:49:33.977
454,10,22,0.66,300,500,0,2021-11-12 11:50:23.547
455,10,12,0.79,327.75,1480,1,2021-11-12 11:52:42.450
456,11,16,1.28,445,135000,0,2021-11-12 11:53:24.520
457,10,22,0.92,450,1000,0,2021-11-12 11:53:32.830
458,10,20,5,1100,1800,1,2021-11-12 11:54:26.880
459,10,17,1.2,400,-1,0,2021-11-12 11:54:38.567
460,8,14,0.77,380,2000,1,2021-11-12 11:55:03.340
461,11,16,1.28,445.01,135000,0,2021-11-12 11:55:07.410
462,11,16,1.28,445,135000,0,2021-11-12 11:55:33.777
463,10,21,4.9,1200,1500,0,2021-11-12 11:57:09.337
464,10,16,1.1,500,1000,0,2021-11-12 11:57:31.803
465,10,21,5.7,970,-1,0,2021-11-12 11:57:40.687
466,10,11,1.01,700,600,0,2021-11-12 11:58:37.430
467,10,21,5.7,970.6,-1,0,2021-11-12 11:58:43.130
468,11,12,1.07,332.69,2327,0,2021-11-12 11:58:56.840
469,9,16,1.75,498,1110,0,2021-11-12 11:59:29.713
470,11,17,1.64,531,10365,0,2021-11-12 11:59:56.240
471,10,20,2.67,800,150000,0,2021-11-12 12:00:15.560
472,7,20,1.5,666,1000,1,2021-11-12 12:00:37.750
473,10,12,0.8,350,1000,1,2021-11-12 12:00:54.717
474,10,16,0.9,305.89,598,1,2021-11-12 12:00:58.967
475,9,20,3.3,800,1000,1,2021-11-12 12:01:06.857
476,11,12,1.18,680,500,1,2021-11-12 12:01:07.540
477,10,16,1.71,635,1500,0,2021-11-12 12:01:30.787
478,10,12,0.94,900,-1,0,2021-11-12 12:01:40.193
479,10,17,3,900,110,0,2021-11-12 12:01:42.053
480,11,17,1.96,567.14,35,0,2021-11-12 12:01:43.553
481,0,4,0.2,200,200,0,2021-11-12 12:02:10.360
482,10,8,0.7,700,-1,0,2021-11-12 12:02:26.040
483,10,22,2.75,670,600,0,2021-11-12 12:02:28.787
484,11,21,36,4000,-1,0,2021-11-12 12:02:44.793
485,11,21,20,4000,10000,0,2021-11-12 12:03:10.903
486,10,12,5.3,1200,100,0,2021-11-12 12:03:22.497
487,11,8,3,400,-1,0,2021-11-12 12:03:25.410
488,10,8,0.9,311,400,0,2021-11-12 12:03:43.790
489,11,16,1.2,386.41,3740,0,2021-11-12 12:04:07.540
490,10,13,0.99,350,1200,0,2021-11-12 12:04:12.567
491,11,16,1.45,448.88,1580,0,2021-11-12 12:04:18.693
492,8,8,3,360,-1,0,2021-11-12 12:04:36.450
493,11,10,0.48,196,3830,0,2021-11-12 12:07:29.377
494,9,8,0.43,20818,1100,0,2021-11-12 12:07:33.837
495,11,10,0.48,196,3830,0,2021-11-12 12:07:58.117
496,11,18,1.99,1200,3000,0,2021-11-12 12:08:23.110
497,11,16,1.2,386.41,3740,0,2021-11-12 12:08:46.510
498,11,16,1.32,1800,-1,0,2021-11-12 12:10:55.093
499,10,16,1,500,2500,1,2021-11-12 12:11:14.857
500,0,21,10,5000,1548634,0,2021-11-12 12:11:21.267
501,12,12,0,850,1000,0,2021-11-12 12:11:31.450
502,10,9,0.46,226,417,0,2021-11-12 12:11:33.987
503,8,12,0.74,312.08,2500,0,2021-11-12 12:12:12.167
504,11,10,0.48,196,3830,0,2021-11-12 12:12:46.667
505,9,22,1.27,653,357,0,2021-11-12 12:13:46.270
506,9,18,1.95,1000,1000,0,2021-11-12 12:14:36.777
507,10,15,0.95,441.9,1400,0,2021-11-12 12:14:46.387
508,10,16,1.43,408.62,466,0,2021-11-12 12:15:22.920
509,11,12,0.86,250,1000,0,2021-11-12 12:15:23.987
510,11,20,1.79,500,8000,1,2021-11-12 12:15:32.540
511,10,12,0.7,260,-1,1,2021-11-12 12:15:41.710
512,10,16,1.95,700,-1,0,2021-11-12 12:16:02.310
513,2,22,0.15,100,1,0,2021-11-12 12:16:16.447
514,10,22,4.75,1000,-1,0,2021-11-12 12:16:53.323
515,11,22,0.8,200,1200,0,2021-11-12 12:16:56.963
516,11,16,0.88,253,1700,0,2021-11-12 12:17:11.680
517,8,16,2.06,640,-1,0,2021-11-12 12:17:23.057
518,10,22,2.7,1000,-1,0,2021-11-12 12:17:29.400
519,7,18,1.79,600,4000,0,2021-11-12 12:17:41.797
520,10,12,0.7,700,-1,0,2021-11-12 12:17:57.480
521,10,22,2.7,1000,600,0,2021-11-12 12:17:58.197
522,11,12,0.85,200.5,1200,0,2021-11-12 12:18:05.123
523,11,22,0.88,253,1700,0,2021-11-12 12:18:33.603
524,10,16,0.67,450,450,1,2021-11-12 12:18:58.663
525,11,20,1.42,454.39,9371,1,2021-11-12 12:19:13.470
526,10,12,1.61,367,2000,0,2021-11-12 12:19:24.377
527,11,20,2.5,730,4722,0,2021-11-12 12:19:50.713
528,11,21,54.5,86000,3,0,2021-11-12 12:20:03.367
529,11,10,1.5,437,1780,0,2021-11-12 12:20:06.853
530,11,15,1.5,680,4000,0,2021-11-12 12:20:27.057
531,8,20,1.4,400,4000,0,2021-11-12 12:20:32.313
532,11,21,40.2,4237,1375531,0,2021-11-12 12:20:42.240
533,8,20,1.4,400,4000,1,2021-11-12 12:20:45.440
534,11,0,99,1,1,1,2021-11-12 12:20:51.203
535,11,21,99.99,99999.99,1,0,2021-11-12 12:20:52.843
536,11,16,1.52,580,4100,0,2021-11-12 12:21:42.167
537,10,16,1.2,1000,-1,0,2021-11-12 12:21:48.133
538,10,16,1.5,500,800,0,2021-11-12 12:21:56.520
539,10,11,0.6,268,1234,0,2021-11-12 12:22:07.250
540,10,14,1.23,447,3000,0,2021-11-12 12:22:55.037
541,11,14,1.24,473,3700,0,2021-11-12 12:24:02.243
542,11,16,1.14,380.07,7640,0,2021-11-12 12:24:03.407
543,10,16,2,450,1450,0,2021-11-12 12:24:45.330
544,10,16,2.34,488.91,220,0,2021-11-12 12:26:38.887
545,10,16,2.34,488.91,220,1,2021-11-12 12:27:11.027
546,11,12,0.75,332.97,2618,0,2021-11-12 12:27:20.020
547,11,16,1.52,505.68,6024,0,2021-11-12 12:27:40.020
548,10,12,2.32,1000,100,1,2021-11-12 12:28:17.310
549,9,16,2.25,645.81,919,0,2021-11-12 12:28:54.210
550,10,16,1.5,300,1000,0,2021-11-12 12:29:07.627
551,11,17,1.3,500,5000,0,2021-11-12 12:29:41.660
552,10,14,1.5,500,1300,0,2021-11-12 12:29:51.503
553,9,17,1.03,431.5,9000,0,2021-11-12 12:30:22.777
554,10,12,0.86,374.74,1556,0,2021-11-12 12:30:25.640
555,5,17,2.5,700,8000,0,2021-11-12 12:30:46.367
556,10,14,0.77,514.63,354,1,2021-11-12 12:31:00.093
557,11,15,1.37,427,1560,0,2021-11-12 12:31:34.570
558,11,16,1.2,600,11000,0,2021-11-12 12:31:36.437
559,9,17,2.45,650,5000,0,2021-11-12 12:31:58.990
560,9,16,0.61,451.37,433,1,2021-11-12 12:32:04.563
561,11,12,1.13,382,1300,0,2021-11-12 12:32:31.013
562,8,5,0.45,188.98,843,0,2021-11-12 12:32:36.877
563,11,22,1.1,331,1440,0,2021-11-12 12:32:49.720
564,8,12,0.59,322.52,455,0,2021-11-12 12:32:54.437
565,11,15,1.37,427.3,1560,0,2021-11-12 12:33:25.447
566,10,14,1.67,1300,-1,0,2021-11-12 12:33:32.210
567,11,15,1.37,427,1560,0,2021-11-12 12:33:47.337
568,7,10,0.39,210.92,557,0,2021-11-12 12:33:49.067
569,9,13,0.94,338.05,1965,0,2021-11-12 12:33:56.833
570,10,8,26,1365,5,0,2021-11-12 12:34:13.730
571,11,16,1.48,700,5000,0,2021-11-12 12:34:17.350
572,10,16,1.06,373.61,1306,0,2021-11-12 12:34:51.830
573,11,16,0.89,319.59,4289,0,2021-11-12 12:35:47.523
574,10,20,7,1223,1518,0,2021-11-12 12:36:25.307
575,9,21,1.8,788,300,1,2021-11-12 12:36:31.280
576,10,16,1.16,385.68,141,0,2021-11-12 12:36:50.857
577,7,17,2.59,700,8000,0,2021-11-12 12:37:09.363
578,11,16,1.25,514.38,34,1,2021-11-12 12:38:20.083
579,10,16,0.89,311.61,4800,0,2021-11-12 12:41:43.740
580,10,12,4.85,840.53,81,0,2021-11-12 12:42:19.790
581,10,16,1.33,687,-1,1,2021-11-12 12:42:29.687
582,10,12,4.85,840.53,81,0,2021-11-12 12:42:47.497
583,11,21,99.99,99999.99,1,0,2021-11-12 12:43:08.303
584,11,16,1.13,500,120000,0,2021-11-12 12:44:33.997
585,10,16,1.2,600,2000,0,2021-11-12 12:47:07.737
586,11,16,1.1,600,2000,0,2021-11-12 12:47:57.880
587,10,15,1.71,538.78,737,0,2021-11-12 12:48:05.683
588,10,16,1.13,458,-1,0,2021-11-12 12:48:20.007
589,12,8,26,1365,5,0,2021-11-12 12:49:35.143
590,10,20,2.21,850,500,0,2021-11-12 12:50:18.253
591,11,0,0,0,0,0,2021-11-12 12:50:34.420
592,11,16,2.1,755,319,0,2021-11-12 12:51:29.687
593,11,10,1.2,547,130,0,2021-11-12 12:51:35.263
594,11,9,1.18,547,1300,0,2021-11-12 12:52:07.553
595,11,16,1.1,411,2000,0,2021-11-12 12:53:10.610
596,11,16,1.9,602,80,0,2021-11-12 12:53:26.890
597,8,16,2,800,100,1,2021-11-12 12:54:48.840
598,11,21,10,2000,10000,1,2021-11-12 12:55:15.533
599,11,17,2.27,676.87,14422,0,2021-11-12 12:56:18.337
600,8,13,1.05,472,205,0,2021-11-12 12:57:32.293
601,7,12,1,450,300,0,2021-11-12 12:58:45.363
602,11,18,2.31,700,-1,0,2021-11-12 13:01:53.000
603,11,17,1.89,700,-1,0,2021-11-12 13:02:27.200
604,11,17,1.95,700,-1,0,2021-11-12 13:02:43.420
605,11,17,2.05,700,-1,0,2021-11-12 13:03:03.340
606,11,18,2.05,700,-1,0,2021-11-12 13:03:18.667
607,11,18,2.35,700,-1,0,2021-11-12 13:03:39.590
608,10,20,5.5,1100,1700,1,2021-11-12 13:04:50.640
609,11,16,1.03,340,-1,0,2021-11-12 13:09:12.093
610,10,8,0.4,200,140,0,2021-11-12 13:10:34.970
611,11,22,5.37,1500,-1,0,2021-11-12 13:11:35.827
612,11,0,1,46000,1,0,2021-11-12 13:14:49.870
613,12,22,99,36000,1,0,2021-11-12 13:15:39.790
614,11,21,99,99999,1,0,2021-11-12 13:16:21.450
615,11,16,1.58,407.05,5750,0,2021-11-12 13:19:39.383
616,10,12,0.9,340,-1,0,2021-11-12 13:24:29.867
